token_id,bidder_id,creator,bidding_amt,bid_date
4801.0,0x4da48ac48b782a7c01e70065e4a51faf2c3f7b09,0x662a248252905ab5bdcd05eb28a6aec44e4e0888,0.3,1615316859
4801.0,0x4da48ac48b782a7c01e70065e4a51faf2c3f7b09,0x662a248252905ab5bdcd05eb28a6aec44e4e0888,0.5,1615324746
4801.0,0x24ce338baf5659bacb1bb92aa3a0ce9dd36f31b0,0x662a248252905ab5bdcd05eb28a6aec44e4e0888,0.165,1615313500
4801.0,0x10b54d8e8e7ea708e5c71915401261f92e03b376,0x662a248252905ab5bdcd05eb28a6aec44e4e0888,0.15,1615243034
4803.0,0xa3487c659c3a2503f83734801d1c5fc42b80561b,0x251225ae4e589bf7c5b0575a3cd657620d5291a6,0.1,1616764902
4803.0,0xdca5d5c63cea8b5f041c356a69c559cc5635bbe2,0x251225ae4e589bf7c5b0575a3cd657620d5291a6,0.12,1616820167
4804.0,0x32e1254cad225ff9e41bf456577479cd4197ae2a,0x8e3c539591da58f30527c3d1d47bea7a0bd43999,0.1,1615314406
4804.0,0xb5696e4057b9ba76616cecb5a537eaca7b3cdf54,0x8e3c539591da58f30527c3d1d47bea7a0bd43999,0.12,1615396959
4806.0,0xc991fd20ffd2ee620a73ea7dadd051fe86d39b15,0x4c7b3a9e2fdd680afeae181719afcccaa893b0f8,1,1615281996
4807.0,0xab0ca98528c1c7911cbfa8fb08abf5973f61e058,0x3945a8c8b6d39e47a14ebd8dbc699382af284107,1.2,1615240394
4809.0,0xbca807a3c8c10e6b2c8980d24379e6f8f7483053,0xc67a95953fa242d31762fc1e525623296b765e7e,0.5,1615681414
4811.0,0xd56a709ca8cd4b7988034206ddde0097512652d8,0xeca9be2a181734d6ddd3712eb3cd778806152d2f,1,1615265037
4811.0,0x74763966a8cadb3b839d1cee485b92e2c494286a,0xeca9be2a181734d6ddd3712eb3cd778806152d2f,0.5,1615242758
4812.0,0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,0xc5a2f28bacf1425bfaea14834486f0e9d0832155,3,1615835931
4812.0,0x79788917f5963880f79e138a3f01ac049df40812,0xc5a2f28bacf1425bfaea14834486f0e9d0832155,2,1615787835
4812.0,0x5da7351a4cb03c33e11f51841bc614d985812821,0xc5a2f28bacf1425bfaea14834486f0e9d0832155,2.2,1615826845
4816.0,0x5a98a362d3aa4ddb8df4a7554c73be6a4ccb3fcd,0x9c4161d49f8cf09499a8de5b415a8a48ba8ac797,0.9,1615246751
4817.0,0x3401ea5a8d91c5e3944962c0148b08ac4a77f153,0x263e47386006bc8e84872b8976dd4675da640bf6,0.5,1615394930
4817.0,0x3401ea5a8d91c5e3944962c0148b08ac4a77f153,0x263e47386006bc8e84872b8976dd4675da640bf6,0.62,1615480977
4817.0,0x0150b0ec3c7b72879fbfdbdd79c18a8368b194e0,0x263e47386006bc8e84872b8976dd4675da640bf6,0.55,1615480709
4818.0,0x7cb2c57ef6716ab9ffd68811fb1ab258570a6704,0xc5a2f28bacf1425bfaea14834486f0e9d0832155,3.255555,1615716762
4818.0,0x7cb2c57ef6716ab9ffd68811fb1ab258570a6704,0xc5a2f28bacf1425bfaea14834486f0e9d0832155,2,1615630097
4818.0,0x7f86d5fb0180d06c1dd5354a0f088c43d40d33f8,0xc5a2f28bacf1425bfaea14834486f0e9d0832155,2.3,1615715360
4818.0,0x7cb2c57ef6716ab9ffd68811fb1ab258570a6704,0xc5a2f28bacf1425bfaea14834486f0e9d0832155,2.55555,1615716054
4818.0,0x7cb2c57ef6716ab9ffd68811fb1ab258570a6704,0xc5a2f28bacf1425bfaea14834486f0e9d0832155,5.05,1615717418
4818.0,0x7f86d5fb0180d06c1dd5354a0f088c43d40d33f8,0xc5a2f28bacf1425bfaea14834486f0e9d0832155,4,1615716854
4818.0,0x7f86d5fb0180d06c1dd5354a0f088c43d40d33f8,0xc5a2f28bacf1425bfaea14834486f0e9d0832155,2.9,1615716445
4818.0,0x7f86d5fb0180d06c1dd5354a0f088c43d40d33f8,0xc5a2f28bacf1425bfaea14834486f0e9d0832155,5.5555,1615717892
4819.0,0x656e735ef1bc6879b2746859109b7119a5910dde,0x73d97c30603b73cf4ccde4934c6027a9599d861d,0.5,1617459408
4820.0,0xab6ca2017548a170699890214bfd66583a0c1754,0xbc307bdf50fe05db053c7217e904f9c77e9d5125,11,1615278592
4820.0,0xf305f90b19cf66fc2d038f92a26440b66cf858f6,0xbc307bdf50fe05db053c7217e904f9c77e9d5125,10,1615236271
4820.0,0xf305f90b19cf66fc2d038f92a26440b66cf858f6,0xbc307bdf50fe05db053c7217e904f9c77e9d5125,20.21,1615322834
4820.0,0xab6ca2017548a170699890214bfd66583a0c1754,0xbc307bdf50fe05db053c7217e904f9c77e9d5125,22.3,1615322979
4820.0,0xf305f90b19cf66fc2d038f92a26440b66cf858f6,0xbc307bdf50fe05db053c7217e904f9c77e9d5125,12.15,1615322577
4820.0,0xab6ca2017548a170699890214bfd66583a0c1754,0xbc307bdf50fe05db053c7217e904f9c77e9d5125,14,1615322679
4822.0,0x16b22a0c2e78f8c549d875ada23f32dcd5282a3b,0x6795795040c9bfe9fe7a1709481f874522116b53,0.2,1615520829
4823.0,0xc991fd20ffd2ee620a73ea7dadd051fe86d39b15,0xac0ea87965c67661f0140c0429e604bd8bf35bc7,0.6,1615282064
4824.0,0xe7bd51dc30d4bdc9fddd42ea7c0a283590c9d416,0x7cc0b97a8de914678715538beddd3120b71af2bb,0.3,1615247803
4825.0,0xa2874ea8b18d0ae90c995624005c53ea81162de9,0x2dec6b762018b4fa51c3c3cabf2099de5ca6212e,0.55,1615304242
4825.0,0x62f1b56d71877478f6893518ab495a6a4e2b860b,0x2dec6b762018b4fa51c3c3cabf2099de5ca6212e,0.1,1615279796
4826.0,0x9a569681630473506a77d8abfb1636cdf8744d9a,0xd863c0f47bdeb7f113ea85b3cb3d95c667f17ab4,0.66,1615326274
4826.0,0x1af26c320f1598a6f447256dd75c3f34d736079f,0xd863c0f47bdeb7f113ea85b3cb3d95c667f17ab4,0.6,1615241144
4828.0,0x2ee92c196d63f2313a52c4bb48f427361460636b,0x170e1112cd9a1fb3c915718707ea4d20207a6e41,1.375,1615239571
4828.0,0xb5905dbe33bb3193ed25dbe86c9436981e7cf54c,0x170e1112cd9a1fb3c915718707ea4d20207a6e41,1.25,1615237493
4829.0,0x2fe042e25cc3de10629095335817d57e8d9f56d5,0x7d6e4f8b4219be9537a1d58cc9bd9bb801979d0d,0.25,1615241641
4829.0,0x98ed231428088eb440e8edb5cc8d66dcf913b86e,0x7d6e4f8b4219be9537a1d58cc9bd9bb801979d0d,0.275,1615327644
4830.0,0xd81378f32788ace00d0ac56d803f2363585425a5,0x872930e5dc25f210afe6dc5420616df9d570cb92,0.61,1615689656
4830.0,0x52065b858ec5928246bdeecf82aeb0231d335291,0x872930e5dc25f210afe6dc5420616df9d570cb92,1.4631,1615694000
4830.0,0x1ef7bcc3976056d3f0238b6f8653287d4d2ea24e,0x872930e5dc25f210afe6dc5420616df9d570cb92,1,1615693361
4830.0,0x0946bc5c2f9848665cc3811458de403d0a78ad8e,0x872930e5dc25f210afe6dc5420616df9d570cb92,0.55,1615657558
4830.0,0x52065b858ec5928246bdeecf82aeb0231d335291,0x872930e5dc25f210afe6dc5420616df9d570cb92,1.1,1615693510
4830.0,0x52065b858ec5928246bdeecf82aeb0231d335291,0x872930e5dc25f210afe6dc5420616df9d570cb92,0.7382,1615692622
4830.0,0x9a569681630473506a77d8abfb1636cdf8744d9a,0x872930e5dc25f210afe6dc5420616df9d570cb92,3,1615695157
4830.0,0x1ef7bcc3976056d3f0238b6f8653287d4d2ea24e,0x872930e5dc25f210afe6dc5420616df9d570cb92,0.8121,1615692854
4830.0,0x1ef7bcc3976056d3f0238b6f8653287d4d2ea24e,0x872930e5dc25f210afe6dc5420616df9d570cb92,0.671,1615691897
4830.0,0x9a569681630473506a77d8abfb1636cdf8744d9a,0x872930e5dc25f210afe6dc5420616df9d570cb92,1.33,1615693787
4830.0,0x52065b858ec5928246bdeecf82aeb0231d335291,0x872930e5dc25f210afe6dc5420616df9d570cb92,0.5,1615606031
4830.0,0x9a569681630473506a77d8abfb1636cdf8744d9a,0x872930e5dc25f210afe6dc5420616df9d570cb92,2,1615694414
4830.0,0x52065b858ec5928246bdeecf82aeb0231d335291,0x872930e5dc25f210afe6dc5420616df9d570cb92,0.8934,1615693088
4830.0,0x52065b858ec5928246bdeecf82aeb0231d335291,0x872930e5dc25f210afe6dc5420616df9d570cb92,3.3,1615695619
4830.0,0x52065b858ec5928246bdeecf82aeb0231d335291,0x872930e5dc25f210afe6dc5420616df9d570cb92,2.2,1615694569
4835.0,0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb,0x16b22a0c2e78f8c549d875ada23f32dcd5282a3b,0.77,1615500464
4835.0,0x71bc9751ae95d09a2dca914f47bc009d3b003fb3,0x16b22a0c2e78f8c549d875ada23f32dcd5282a3b,2.88,1615502719
4835.0,0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb,0x16b22a0c2e78f8c549d875ada23f32dcd5282a3b,2.5,1615502630
4835.0,0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb,0x16b22a0c2e78f8c549d875ada23f32dcd5282a3b,0.5,1615415811
4835.0,0x71bc9751ae95d09a2dca914f47bc009d3b003fb3,0x16b22a0c2e78f8c549d875ada23f32dcd5282a3b,1.69,1615502542
4835.0,0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb,0x16b22a0c2e78f8c549d875ada23f32dcd5282a3b,1.5,1615502250
4835.0,0x71bc9751ae95d09a2dca914f47bc009d3b003fb3,0x16b22a0c2e78f8c549d875ada23f32dcd5282a3b,0.69,1615491852
4835.0,0x71bc9751ae95d09a2dca914f47bc009d3b003fb3,0x16b22a0c2e78f8c549d875ada23f32dcd5282a3b,0.899,1615501885
4836.0,0x92586bc10ffdb76fe12ac4b6eeec371b8910ed69,0xc9be3cab68203a77406033418dff925364906d94,0.1,1615753679
4837.0,0xab0ca98528c1c7911cbfa8fb08abf5973f61e058,0xbacb0f8f7b2caa041aef5b99732c2deadf292479,1,1615281825
4837.0,0x3b0aa499cc6acde1d4a7433da6968d7bb8bd8509,0xbacb0f8f7b2caa041aef5b99732c2deadf292479,1.1,1615364602
4838.0,0x9748ff361c86590cb21368f46e4c2f304b7c8f28,0xb164c3c00ec4772cae5803ec570ff345f2ed1b1d,0.3,1616272557
4839.0,0xa80e429ec276dc7fd438db594cb8f8155d3c746c,0xea51496801851794f7dd4982ceb2ec1b287b476d,0.5,1615410172
4843.0,0xa7bd745215fa1cee3e93ef2de195c5a53b6c75bb,0x10abe002091d99b8c92b19e74f5346f4433aea4f,2.4201,1615349782
4843.0,0x7ade82ea0315954c909c53f4959e06ecff02ee8c,0x10abe002091d99b8c92b19e74f5346f4433aea4f,2.2,1615349657
4843.0,0x7ade82ea0315954c909c53f4959e06ecff02ee8c,0x10abe002091d99b8c92b19e74f5346f4433aea4f,2.75,1615351394
4843.0,0xa7bd745215fa1cee3e93ef2de195c5a53b6c75bb,0x10abe002091d99b8c92b19e74f5346f4433aea4f,1.99,1615349524
4843.0,0xa4e5db7566f2e24dcf2e6bd4c3bcbd88ceae35b7,0x10abe002091d99b8c92b19e74f5346f4433aea4f,1.75,1615341760
4843.0,0x3b0aa499cc6acde1d4a7433da6968d7bb8bd8509,0x10abe002091d99b8c92b19e74f5346f4433aea4f,1.5,1615265381
4846.0,0x90e42b25c4782ea6c8dae8c685da5d610d42b5e5,0xb5a9c23f8ab3542541c13621d2b0939f6332d772,1,1615311210
4847.0,0x2c9f8cecae8242654d0bd744e3b35f5c19ab4066,0xcb821fddc56ee75d87bf64c7d43128f0e4618b5f,0.2,1615291908
4847.0,0x33a8119ae5a1dee85ffa994de959ca7617baef77,0xcb821fddc56ee75d87bf64c7d43128f0e4618b5f,0.1,1615250739
4848.0,0xd8945d98ed4233cf87cfa4fdcc7a54fe279e8ee7,0x67e01477c7b463397313bb64a111d0bab40ea3da,0.8801,1615335704
4848.0,0xeec41d83373cf786e01a1ef0c3cb29d86c3b551e,0x67e01477c7b463397313bb64a111d0bab40ea3da,0.8,1615311901
4851.0,0x1af26c320f1598a6f447256dd75c3f34d736079f,0xd863c0f47bdeb7f113ea85b3cb3d95c667f17ab4,0.65,1615243664
4853.0,0x6f3155ab3a55df0163857f74fe1cd90132fc132d,0x7629e7a0a5d274a84757fb655864143dc9fb5ed2,0.1,1617178204
4854.0,0x09ee3a243463f3ad0a276db78176de6ce28dab0a,0xb1dc6e4641d4ad094553907af39a97c95d7eb0a3,0.5,1615269393
4855.0,0xc991fd20ffd2ee620a73ea7dadd051fe86d39b15,0x1c3ffd4cf0ea242d17892f568fddcf1f620cdedb,2,1615272459
4856.0,0xb4e7763116b82bf814272d91ecff674fda4350ba,0x45faddea1c17a97cf61dd605226d511fd09dff7f,0.16,1615439538
4857.0,0xdc6e57476cbc156429a775a7bf341c7503616243,0xa35106e7b1e4aeff6c982a93c2df11077fa1774d,0.444,1615251060
4858.0,0xf49a19f72d0e106df462cfd6b5bebe42b6001616,0xcfaf032a84a9ca5533e4fe217b787684369ddf3b,0.33,1619971793
4860.0,0xcc6f3815128b7b4655b1487fd521a79af45fa1af,0x5d31f14ceb003f2241078ef82330c78bb16282f8,1,1615245180
4862.0,0xd83348b099045421dc089693276791f9c103c5ca,0x66cac861df930db0d1c02f276648fe2754628157,0.2,1615299582
4862.0,0xd787001237818c10614bc6cef5d39ccb0348a9da,0x66cac861df930db0d1c02f276648fe2754628157,0.3,1615385436
4862.0,0xb5696e4057b9ba76616cecb5a537eaca7b3cdf54,0x66cac861df930db0d1c02f276648fe2754628157,0.2201,1615305457
4865.0,0x55dd9b279dd99a95d763f9f5558abd5c9e9096c2,0xd863c0f47bdeb7f113ea85b3cb3d95c667f17ab4,0.7,1615489389
4866.0,0xab6ca2017548a170699890214bfd66583a0c1754,0xb159687cb94ce74e15ff941a390ef03dec3bdea0,2,1615324418
4866.0,0xab6ca2017548a170699890214bfd66583a0c1754,0xb159687cb94ce74e15ff941a390ef03dec3bdea0,1.1,1615281226
4866.0,0xe7bd51dc30d4bdc9fddd42ea7c0a283590c9d416,0xb159687cb94ce74e15ff941a390ef03dec3bdea0,1,1615246316
4866.0,0xe7bd51dc30d4bdc9fddd42ea7c0a283590c9d416,0xb159687cb94ce74e15ff941a390ef03dec3bdea0,1.25,1615320120
4868.0,0x3b0aa499cc6acde1d4a7433da6968d7bb8bd8509,0x4445d014c5d2a7c4e09746496473fdad65bae888,2.5,1616213479
4871.0,0x44820743db5ccecf4187078b829a9a48d7d0e74b,0xbb4be99863f9106ec6452dccc8d6de0a95c9ca11,0.2,1618012491
4873.0,0xb5696e4057b9ba76616cecb5a537eaca7b3cdf54,0xfe304142d3dafbfa72ff1ee55eb84df02fc2ecba,0.2801,1615440269
4877.0,0x4d5b87f19804b631a383b165d8ec5b5e1117da47,0x2e0b873d26f6d90f347757ed0d041bc65e02a89f,1,1622452956
4879.0,0x652ea1ca01769ed819b765d87d84e11890a37716,0xf0136dee223c9a303ae8863f9438a687c775a4a7,1.65,1615335810
4879.0,0x13783136336932a54ae5a5939b237f78ae369036,0xf0136dee223c9a303ae8863f9438a687c775a4a7,1.5,1615335756
4879.0,0x8a32af4affd816978c2fdfa7c08c27681d05d4fe,0xf0136dee223c9a303ae8863f9438a687c775a4a7,1.375,1615335755
4879.0,0x13783136336932a54ae5a5939b237f78ae369036,0xf0136dee223c9a303ae8863f9438a687c775a4a7,3.25,1615336667
4879.0,0x652ea1ca01769ed819b765d87d84e11890a37716,0xf0136dee223c9a303ae8863f9438a687c775a4a7,2.5,1615336026
4879.0,0x13783136336932a54ae5a5939b237f78ae369036,0xf0136dee223c9a303ae8863f9438a687c775a4a7,1.1111111111111,1615333557
4879.0,0xafbcc39f474baf9596c1135522810d5f409dde0f,0xf0136dee223c9a303ae8863f9438a687c775a4a7,1.25,1615334625
4879.0,0xafbcc39f474baf9596c1135522810d5f409dde0f,0xf0136dee223c9a303ae8863f9438a687c775a4a7,1,1615249480
4879.0,0x13783136336932a54ae5a5939b237f78ae369036,0xf0136dee223c9a303ae8863f9438a687c775a4a7,2,1615335885
4883.0,0x2ee92c196d63f2313a52c4bb48f427361460636b,0x94734d0877ac75be90e27c47b12d5a1746fe26a5,3.2309,1615338165
4883.0,0xb5696e4057b9ba76616cecb5a537eaca7b3cdf54,0x94734d0877ac75be90e27c47b12d5a1746fe26a5,2.4201,1615336783
4883.0,0xe88663f5878dd0967c905ec8c7cc65d6d8e091e6,0x94734d0877ac75be90e27c47b12d5a1746fe26a5,2.67,1615337052
4883.0,0xe88663f5878dd0967c905ec8c7cc65d6d8e091e6,0x94734d0877ac75be90e27c47b12d5a1746fe26a5,0.111,1615261694
4883.0,0xf4285b51b8e240922e04e941fb72ee5cec174d9a,0x94734d0877ac75be90e27c47b12d5a1746fe26a5,1.11,1615330784
4883.0,0x6bba3df01ae75df6a2fb986ac00d12d3e254694c,0x94734d0877ac75be90e27c47b12d5a1746fe26a5,0.3,1615299561
4883.0,0xcc6f3815128b7b4655b1487fd521a79af45fa1af,0x94734d0877ac75be90e27c47b12d5a1746fe26a5,0.2,1615261787
4883.0,0xe88663f5878dd0967c905ec8c7cc65d6d8e091e6,0x94734d0877ac75be90e27c47b12d5a1746fe26a5,1.65,1615334651
4883.0,0xb5696e4057b9ba76616cecb5a537eaca7b3cdf54,0x94734d0877ac75be90e27c47b12d5a1746fe26a5,2.9371,1615337941
4883.0,0xcd291f7e75b2db2c730426ff4467e80e0fe7b460,0x94734d0877ac75be90e27c47b12d5a1746fe26a5,1,1615326378
4883.0,0xcc6f3815128b7b4655b1487fd521a79af45fa1af,0x94734d0877ac75be90e27c47b12d5a1746fe26a5,0.1,1615248359
4883.0,0x58786c90420f5a520d1e336767a1a9b9f5b17b47,0x94734d0877ac75be90e27c47b12d5a1746fe26a5,0.2201,1615284632
4883.0,0xb5696e4057b9ba76616cecb5a537eaca7b3cdf54,0x94734d0877ac75be90e27c47b12d5a1746fe26a5,1.9999,1615335270
4883.0,0xe88663f5878dd0967c905ec8c7cc65d6d8e091e6,0x94734d0877ac75be90e27c47b12d5a1746fe26a5,2.2,1615335961
4883.0,0xb5696e4057b9ba76616cecb5a537eaca7b3cdf54,0x94734d0877ac75be90e27c47b12d5a1746fe26a5,0.75,1615325692
4883.0,0xb5696e4057b9ba76616cecb5a537eaca7b3cdf54,0x94734d0877ac75be90e27c47b12d5a1746fe26a5,1.5,1615333808
4884.0,0x9cc3c8de389adbc1baf6fadd74e7468ed57b977e,0xaccbee638fedfe3650be1fa3182b428483db8369,0.2,1615525450
4884.0,0x963128499c42385a89d62b88b94cd6ed5b9c4403,0xaccbee638fedfe3650be1fa3182b428483db8369,0.33,1615612052
4884.0,0x963128499c42385a89d62b88b94cd6ed5b9c4403,0xaccbee638fedfe3650be1fa3182b428483db8369,0.2675,1615611441
4884.0,0x127e214f934354a639e57568f6d699792390c8fb,0xaccbee638fedfe3650be1fa3182b428483db8369,0.243,1615611244
4884.0,0x2ee92c196d63f2313a52c4bb48f427361460636b,0xaccbee638fedfe3650be1fa3182b428483db8369,0.2201,1615610892
4884.0,0x963128499c42385a89d62b88b94cd6ed5b9c4403,0xaccbee638fedfe3650be1fa3182b428483db8369,0.4335,1615612801
4884.0,0x9cc3c8de389adbc1baf6fadd74e7468ed57b977e,0xaccbee638fedfe3650be1fa3182b428483db8369,0.394,1615612366
4884.0,0x127e214f934354a639e57568f6d699792390c8fb,0xaccbee638fedfe3650be1fa3182b428483db8369,0.3,1615611558
4887.0,0xdc4471ee9dfca619ac5465fde7cf2634253a9dc6,0x9ece1f891f2baeb291834ac71d919187e5565d13,0.21,1615415122
4887.0,0xf0dd944950cc3ae4f46562b1ff66f3e73a38571b,0x9ece1f891f2baeb291834ac71d919187e5565d13,0.1,1615349941
4888.0,0xda3c325ab45b30aeb476b026fe6a777443ca04f3,0x03da0af0733e8a767fdfd3b4417493831a210ea0,0.8,1615345540
4888.0,0x0a2542a170aa02b96b588aa3af8b09ab22a9d7ac,0x03da0af0733e8a767fdfd3b4417493831a210ea0,1.0888,1615430983
4888.0,0x09a9601349928e391fb12bab0270999d189072ee,0x03da0af0733e8a767fdfd3b4417493831a210ea0,0.8801,1615418466
4890.0,0x31e99699bccde902afc7c4b6b23bb322b8459d22,0x3a9ad986a1a89f157fd85e64729e65459f57facc,0.5,1615279120
4895.0,0x8bd0ee15ddd50b99dc07fedd2008edb7ef4f5c58,0x8c80f871f91b7e53859cbffebdb35311630b548a,0.1,1622078480
4896.0,0xab6ca2017548a170699890214bfd66583a0c1754,0x617885c90888a82bd57b037a23144b1ce88ec0ba,0.4207,1615403160
4899.0,0x48f9939d6bc73c24908689d69c731c4dc30386be,0xb898e4ef68575b3862e663fbb09c2072b35e2d20,0.5,1615288879
4900.0,0xab6ca2017548a170699890214bfd66583a0c1754,0x2dc54105d0341088bd9226a7777eb8d2813bd113,2,1615396157
4902.0,0x7b60d26890d48a08614dde5873b3cca6e00dcac6,0xa7b3f922e1e2ad432a424c0fe887db9b4f1350ea,1,1615254763
4902.0,0xd4091d661a44648d61bd3bb51e129d0d60892056,0xa7b3f922e1e2ad432a424c0fe887db9b4f1350ea,1.2,1615330594
4902.0,0x7b60d26890d48a08614dde5873b3cca6e00dcac6,0xa7b3f922e1e2ad432a424c0fe887db9b4f1350ea,1.32,1615340368
4903.0,0x5ed592557b6a29908b7d50305ca01904a4529cf4,0x464fea246f3affc66992505202d649923722912a,1,1615297506
4903.0,0xfb3d9310f0a659f450634d509846dc291d977917,0x464fea246f3affc66992505202d649923722912a,2.2,1615336806
4903.0,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,0x464fea246f3affc66992505202d649923722912a,4.4,1615382133
4903.0,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,0x464fea246f3affc66992505202d649923722912a,1.2,1615300757
4903.0,0x1ceb38874b44e2b3a87b2d1204bc2b989529ed14,0x464fea246f3affc66992505202d649923722912a,4,1615348792
4903.0,0x1ceb38874b44e2b3a87b2d1204bc2b989529ed14,0x464fea246f3affc66992505202d649923722912a,2,1615306419
4903.0,0x1ceb38874b44e2b3a87b2d1204bc2b989529ed14,0x464fea246f3affc66992505202d649923722912a,4.8402,1615383502
4903.0,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,0x464fea246f3affc66992505202d649923722912a,5.3243,1615384400
4905.0,0x7b60d26890d48a08614dde5873b3cca6e00dcac6,0xa7b3f922e1e2ad432a424c0fe887db9b4f1350ea,0.5,1615254763
4907.0,0x89037670f5ca32f5d8eeab42bff76522b09a62af,0x23385d4ba1b8b61f55e8606bebbe7ea1f9ff15fa,0.11,1615256697
4907.0,0xb5696e4057b9ba76616cecb5a537eaca7b3cdf54,0x23385d4ba1b8b61f55e8606bebbe7ea1f9ff15fa,0.121,1615339924
4908.0,0xb5696e4057b9ba76616cecb5a537eaca7b3cdf54,0xe88663f5878dd0967c905ec8c7cc65d6d8e091e6,0.2,1615426686
4909.0,0x35d3a29b0356af77c03246763a497759108c2e8e,0xd0359f3e9985f029d1c2957951c57ed36250d4a7,1.25,1615308098
4909.0,0x311a9ef07f16ad45e6aa6b9787e0e173e3ce3623,0xd0359f3e9985f029d1c2957951c57ed36250d4a7,1,1615264571
4909.0,0x311a9ef07f16ad45e6aa6b9787e0e173e3ce3623,0xd0359f3e9985f029d1c2957951c57ed36250d4a7,1.375,1615350342
4911.0,0xe8c14e7f2f326e04114e3c9692bb5b97c491cc3b,0x59aa6938e2e45aab3c47b4cc749b87422e772ecd,0.2,1616186529
4912.0,0x9c23b5d796114f6d4eb1274ae68f49f8c6e7b39e,0xf0f1a04a214efe01ac5e189e6d9f38cf5d98d84e,0.55,1615601330
4912.0,0xcc5f563dc2b2f10e3e224c4a5aa33d79dcf65cf2,0xf0f1a04a214efe01ac5e189e6d9f38cf5d98d84e,0.33,1615600038
4912.0,0x9c23b5d796114f6d4eb1274ae68f49f8c6e7b39e,0xf0f1a04a214efe01ac5e189e6d9f38cf5d98d84e,0.2791,1615598547
4912.0,0x9c23b5d796114f6d4eb1274ae68f49f8c6e7b39e,0xf0f1a04a214efe01ac5e189e6d9f38cf5d98d84e,0.3995,1615601163
4912.0,0x581417f2ae6793c605f0d31a22d049c69ce4626d,0xf0f1a04a214efe01ac5e189e6d9f38cf5d98d84e,0.3631,1615601077
4912.0,0xcc5f563dc2b2f10e3e224c4a5aa33d79dcf65cf2,0xf0f1a04a214efe01ac5e189e6d9f38cf5d98d84e,0.11,1615514693
4912.0,0xcc5f563dc2b2f10e3e224c4a5aa33d79dcf65cf2,0xf0f1a04a214efe01ac5e189e6d9f38cf5d98d84e,0.2,1615573525
4912.0,0xcc5f563dc2b2f10e3e224c4a5aa33d79dcf65cf2,0xf0f1a04a214efe01ac5e189e6d9f38cf5d98d84e,0.75,1615601504
4912.0,0x805b49685aa9de90d6f374cf46a89bfe46a56e57,0xf0f1a04a214efe01ac5e189e6d9f38cf5d98d84e,0.2537,1615587693
4912.0,0x267395245f5eedbe751d7b958061555e703f9294,0xf0f1a04a214efe01ac5e189e6d9f38cf5d98d84e,0.23,1615586024
4912.0,0x47ecaf84ff27fa43cc52bf284038d3b9dbec5e75,0xf0f1a04a214efe01ac5e189e6d9f38cf5d98d84e,0.121,1615567624
4912.0,0xcc5f563dc2b2f10e3e224c4a5aa33d79dcf65cf2,0xf0f1a04a214efe01ac5e189e6d9f38cf5d98d84e,0.5,1615601236
4915.0,0x65a6a95cc030b73fefb2e56ae3f376a409073fae,0x0b2910cc5eede0d727edca73a5e60e921554456b,0.25,1615996134
4916.0,0x3546bd99767246c358ff1497f1580c8365b25ac8,0xe3b44a6adf6c3835e69f0da2f9aed037c9ccc500,1.1,1615996639
4916.0,0x0150b0ec3c7b72879fbfdbdd79c18a8368b194e0,0xe3b44a6adf6c3835e69f0da2f9aed037c9ccc500,1,1615921213
4917.0,0x98d5f544ce2a96535b326e1ecd52f46260c6a07e,0x1c96f24fe4cd6aaa6121bd9eb2628997aa420777,0.61,1616717577
4917.0,0x1ac438966656f31831c86d69f1ebed3d51f1f3ce,0x1c96f24fe4cd6aaa6121bd9eb2628997aa420777,0.671,1616785559
4918.0,0x7b2ad6af37be6a77c95556d9453e4877b6a8437d,0xbdb5ee77e373f7b94fa3fada282c5d5ddb334a0c,0.5,1616458288
4918.0,0x7b2ad6af37be6a77c95556d9453e4877b6a8437d,0xbdb5ee77e373f7b94fa3fada282c5d5ddb334a0c,0.63,1616544398
4918.0,0x42fe258c554c13746b7c6fb81a184aeb44c64169,0xbdb5ee77e373f7b94fa3fada282c5d5ddb334a0c,0.55,1616543167
4919.0,0xbbd2c5f2702e429e7c442aef553a83d3c2cceeb3,0x7d6980fa5a4762e20b52fc7264d9853fe856b69b,1.1,1615310946
4919.0,0xe4891e96608bba46332713c6621eed5e3688fdb6,0x7d6980fa5a4762e20b52fc7264d9853fe856b69b,0.888,1615278946
4919.0,0x0a2542a170aa02b96b588aa3af8b09ab22a9d7ac,0x7d6980fa5a4762e20b52fc7264d9853fe856b69b,1.888,1615364218
4919.0,0x7ec8fab1d7d5c8dfdf7a63babc6e538a09cefe86,0x7d6980fa5a4762e20b52fc7264d9853fe856b69b,1,1615303865
4920.0,0xe8537189e930e2fcddd498bd24c901d8730c88d6,0x34e413733beb0fdd740cc701a15af3754afaf8ce,0.8,1617796789
4921.0,0x0fabc520de15c216ee744d6a1aa497b8f771fffe,0x4d0fcc59fbf938941f17a900ea87df87d2cad099,0.5,1615387395
